time,temperature_2m,wind_speed_10m,hour,price
2025-10-05 19:00:00,11.1,26.3,19,5.48
2025-10-05 20:00:00,11.1,25.2,20,5.2
2025-10-05 21:00:00,11.4,26.1,21,4.08
2025-10-05 22:00:00,11.4,24.2,22,20.85
2025-10-05 23:00:00,11.4,23.9,23,10.05
2025-10-06 00:00:00,11.1,22.3,0,9.1
2025-10-06 01:00:00,11.1,21.8,1,10.73
2025-10-06 02:00:00,11.5,22.0,2,16.8
2025-10-06 03:00:00,11.7,20.1,3,22.6
2025-10-06 04:00:00,11.9,18.7,4,68.59
2025-10-06 05:00:00,11.6,15.5,5,105.05
2025-10-06 06:00:00,11.3,14.3,6,121.77
2025-10-06 07:00:00,12.1,15.2,7,121.12
2025-10-06 08:00:00,13.0,16.3,8,100.53
2025-10-06 09:00:00,14.0,20.5,9,89.3
2025-10-06 10:00:00,14.1,21.9,10,87.33
2025-10-06 11:00:00,14.4,19.8,11,84.6
2025-10-06 12:00:00,14.4,14.3,12,92.33
2025-10-06 13:00:00,14.8,17.1,13,94.55
2025-10-06 14:00:00,14.9,13.5,14,104.77
2025-10-06 15:00:00,15.0,13.8,15,120.29
2025-10-06 16:00:00,14.5,12.3,16,141.59
2025-10-06 17:00:00,13.8,11.6,17,168.32
2025-10-06 18:00:00,13.0,10.4,18,133.68
2025-10-06 19:00:00,12.6,10.1,19,120.2
2025-10-06 20:00:00,12.2,8.5,20,118.66
2025-10-06 21:00:00,12.0,8.5,21,105.5
2025-10-06 22:00:00,12.1,8.7,22,100.26
2025-10-06 23:00:00,12.5,8.8,23,93.99
2025-10-07 00:00:00,12.7,8.7,0,89.82
2025-10-07 01:00:00,12.6,8.5,1,89.55
2025-10-07 02:00:00,12.5,8.0,2,92.98
2025-10-07 03:00:00,12.4,6.9,3,96.74
2025-10-07 04:00:00,12.4,7.8,4,134.89
2025-10-07 05:00:00,12.4,7.5,5,228.56
2025-10-07 06:00:00,12.8,7.7,6,287.67
2025-10-07 07:00:00,13.1,8.9,7,212.18
2025-10-07 08:00:00,13.6,9.4,8,154.66
2025-10-07 09:00:00,13.9,9.9,9,129.91
2025-10-07 10:00:00,14.5,11.1,10,110.94
2025-10-07 11:00:00,14.9,10.2,11,106.18
2025-10-07 12:00:00,15.7,10.8,12,105.35
2025-10-07 13:00:00,15.7,8.4,13,113.16
2025-10-07 14:00:00,15.7,10.4,14,122.1
2025-10-07 15:00:00,15.5,10.0,15,151.84
2025-10-07 16:00:00,15.4,10.0,16,202.42
2025-10-07 17:00:00,15.0,9.6,17,213.28
2025-10-07 18:00:00,15.2,9.3,18,146.34
2025-10-07 19:00:00,15.3,10.1,19,123.24
2025-10-07 20:00:00,15.5,13.4,20,107.42
2025-10-07 21:00:00,15.4,13.8,21,97.48
2025-10-07 22:00:00,14.9,11.5,22,93.45
2025-10-07 23:00:00,14.2,12.9,23,88.44
2025-10-08 00:00:00,13.9,12.5,0,87.56
2025-10-08 01:00:00,13.8,12.7,1,86.98
2025-10-08 02:00:00,13.7,11.5,2,89.67
2025-10-08 03:00:00,13.6,11.6,3,97.39
2025-10-08 04:00:00,13.5,11.6,4,117.11
2025-10-08 05:00:00,13.4,10.8,5,155.58
2025-10-08 06:00:00,13.4,10.0,6,166.4
2025-10-08 07:00:00,13.6,10.7,7,135.18
2025-10-08 08:00:00,13.9,11.0,8,118.45
2025-10-08 09:00:00,14.5,11.4,9,103.33
2025-10-08 10:00:00,15.2,11.3,10,90.82
2025-10-08 11:00:00,15.7,12.2,11,89.34
2025-10-08 12:00:00,15.8,10.8,12,90.44
2025-10-08 13:00:00,15.8,10.8,13,99.43
2025-10-08 14:00:00,15.6,9.8,14,117.47
2025-10-08 15:00:00,15.3,8.3,15,149.48
2025-10-08 16:00:00,14.7,8.0,16,183.81
2025-10-08 17:00:00,14.2,10.1,17,199.0
2025-10-08 18:00:00,13.7,8.9,18,141.7
2025-10-08 19:00:00,13.4,9.4,19,114.74
2025-10-08 20:00:00,13.1,7.9,20,108.24
2025-10-08 21:00:00,12.7,7.6,21,97.83
2025-10-08 22:00:00,12.0,7.6,22,97.22
2025-10-08 23:00:00,11.6,9.8,23,92.58
2025-10-09 00:00:00,11.7,8.6,0,93.26
2025-10-09 01:00:00,11.5,8.6,1,90.82
2025-10-09 02:00:00,11.3,8.8,2,92.7
2025-10-09 03:00:00,11.2,9.2,3,101.15
2025-10-09 04:00:00,10.9,9.1,4,125.58
2025-10-09 05:00:00,10.6,9.5,5,145.0
2025-10-09 06:00:00,11.0,10.4,6,149.9
2025-10-09 07:00:00,11.3,10.0,7,132.49
2025-10-09 08:00:00,12.1,10.4,8,109.69
2025-10-09 09:00:00,12.7,13.5,9,96.96
2025-10-09 10:00:00,13.7,14.3,10,91.02
2025-10-09 11:00:00,14.0,15.6,11,83.35
2025-10-09 12:00:00,14.5,13.9,12,83.2
2025-10-09 13:00:00,14.2,15.1,13,88.83
2025-10-09 14:00:00,14.1,14.6,14,92.08
2025-10-09 15:00:00,14.0,13.3,15,110.01
2025-10-09 16:00:00,13.7,13.4,16,122.91
2025-10-09 17:00:00,13.7,14.8,17,123.11
2025-10-09 18:00:00,13.3,16.6,18,112.36
2025-10-09 19:00:00,13.3,18.3,19,98.09
2025-10-09 20:00:00,13.2,18.6,20,96.83
2025-10-09 21:00:00,13.2,18.5,21,88.7
2025-10-09 22:00:00,13.3,18.2,22,88.01
2025-10-09 23:00:00,13.5,17.7,23,84.97
2025-10-10 00:00:00,13.3,17.2,0,80.09
2025-10-10 01:00:00,13.4,15.9,1,78.29
2025-10-10 02:00:00,13.1,16.2,2,79.21
2025-10-10 03:00:00,12.5,16.1,3,86.07
2025-10-10 04:00:00,12.2,15.5,4,102.64
2025-10-10 05:00:00,12.0,14.1,5,119.33
2025-10-10 06:00:00,12.0,14.0,6,122.61
2025-10-10 07:00:00,13.1,14.7,7,107.77
2025-10-10 08:00:00,14.0,15.8,8,93.01
2025-10-10 09:00:00,15.1,15.6,9,82.12
2025-10-10 10:00:00,15.9,22.5,10,77.53
2025-10-10 11:00:00,16.1,20.0,11,75.69
2025-10-10 12:00:00,15.8,19.6,12,77.26
2025-10-10 13:00:00,15.9,19.5,13,88.9
2025-10-10 14:00:00,15.5,17.0,14,97.86
2025-10-10 15:00:00,15.4,16.2,15,118.2
2025-10-10 16:00:00,15.0,16.1,16,120.61
2025-10-10 17:00:00,14.1,16.9,17,123.29
2025-10-10 18:00:00,13.6,17.7,18,115.39
2025-10-10 19:00:00,13.6,16.7,19,103.92
2025-10-10 20:00:00,13.9,16.4,20,97.74
2025-10-10 21:00:00,14.0,16.1,21,93.35
2025-10-10 22:00:00,13.9,15.9,22,92.97
2025-10-10 23:00:00,13.7,15.5,23,88.84
2025-10-11 00:00:00,13.5,15.2,0,87.39
2025-10-11 01:00:00,13.5,15.2,1,84.18
2025-10-11 02:00:00,13.6,14.7,2,82.03
2025-10-11 03:00:00,13.6,14.5,3,84.76
2025-10-11 04:00:00,13.5,14.5,4,90.27
2025-10-11 05:00:00,13.5,14.4,5,96.75
2025-10-11 06:00:00,13.6,14.1,6,100.4
2025-10-11 07:00:00,13.8,13.9,7,92.96
2025-10-11 08:00:00,13.8,13.8,8,82.43
2025-10-11 09:00:00,14.5,17.2,9,74.02
2025-10-11 10:00:00,15.5,19.1,10,55.42
2025-10-11 11:00:00,15.8,18.4,11,46.77
2025-10-11 12:00:00,16.2,21.8,12,51.03
2025-10-11 13:00:00,16.0,20.2,13,76.94
2025-10-11 14:00:00,15.6,20.4,14,83.65
2025-10-11 15:00:00,15.0,15.3,15,114.01
2025-10-11 16:00:00,14.3,13.2,16,126.44
2025-10-11 17:00:00,13.8,12.2,17,130.17
2025-10-11 18:00:00,13.6,13.5,18,120.64
2025-10-11 19:00:00,13.4,12.4,19,112.54
2025-10-11 20:00:00,13.0,11.0,20,106.91
2025-10-11 21:00:00,12.2,9.7,21,95.1
2025-10-11 22:00:00,11.8,9.2,22,96.18
2025-10-11 23:00:00,11.7,9.2,23,92.17
2025-10-12 00:00:00,12.7,11.4,0,88.86
2025-10-12 01:00:00,12.4,11.1,1,85.13
2025-10-12 02:00:00,12.2,11.2,2,86.41
2025-10-12 03:00:00,11.9,11.9,3,86.66
2025-10-12 04:00:00,12.1,12.1,4,88.3
2025-10-12 05:00:00,12.3,12.3,5,89.17
2025-10-12 06:00:00,12.5,13.2,6,88.66
2025-10-12 07:00:00,12.8,13.7,7,83.06
2025-10-12 08:00:00,13.2,13.9,8,76.21
2025-10-12 09:00:00,13.7,11.4,9,71.9
2025-10-12 10:00:00,14.5,15.6,10,66.89
2025-10-12 11:00:00,15.7,18.9,11,52.16
2025-10-12 12:00:00,15.3,17.6,12,62.47
2025-10-12 13:00:00,15.9,18.5,13,79.99
2025-10-12 14:00:00,15.8,15.6,14,88.0
2025-10-12 15:00:00,15.8,13.5,15,105.55
2025-10-12 16:00:00,15.3,11.2,16,108.9
2025-10-12 17:00:00,14.6,10.3,17,116.64
2025-10-12 18:00:00,13.9,10.8,18,115.53
2025-10-12 19:00:00,13.1,10.5,19,110.45
2025-10-12 20:00:00,12.7,9.4,20,107.79
2025-10-12 21:00:00,12.6,8.7,21,93.45
2025-10-12 22:00:00,12.4,8.9,22,93.45
2025-10-12 23:00:00,12.0,8.1,23,90.26
2025-10-13 00:00:00,11.3,6.4,0,90.83
2025-10-13 01:00:00,10.8,6.2,1,89.12
2025-10-13 02:00:00,10.3,6.3,2,93.45
2025-10-13 03:00:00,10.1,6.0,3,98.1
2025-10-13 04:00:00,10.3,5.5,4,131.41
2025-10-13 05:00:00,10.3,3.5,5,218.64
2025-10-13 06:00:00,10.3,3.5,6,199.56
2025-10-13 07:00:00,10.2,2.8,7,150.19
2025-10-13 08:00:00,10.6,0.5,8,125.1
2025-10-13 09:00:00,11.5,1.9,9,110.0
2025-10-13 10:00:00,12.6,1.8,10,95.1
2025-10-13 11:00:00,13.5,2.6,11,89.86
2025-10-13 12:00:00,14.3,3.1,12,92.1
2025-10-13 13:00:00,15.0,3.5,13,101.84
2025-10-13 14:00:00,15.2,4.7,14,117.9
2025-10-13 15:00:00,14.9,5.4,15,180.6
2025-10-13 16:00:00,13.6,3.2,16,305.74
2025-10-13 17:00:00,12.8,2.1,17,306.58
2025-10-13 18:00:00,12.8,6.4,18,186.95
2025-10-13 19:00:00,11.9,7.6,19,137.18
2025-10-13 20:00:00,11.2,7.9,20,121.99
2025-10-13 21:00:00,10.6,8.4,21,111.28
2025-10-13 22:00:00,10.3,9.4,22,109.18
2025-10-13 23:00:00,10.7,10.0,23,103.01
2025-10-14 00:00:00,11.1,10.9,0,99.52
2025-10-14 01:00:00,11.3,10.3,1,98.87
2025-10-14 02:00:00,11.6,11.1,2,100.05
2025-10-14 03:00:00,11.9,11.1,3,101.45
2025-10-14 04:00:00,11.9,10.7,4,123.29
2025-10-14 05:00:00,12.1,11.0,5,160.2
2025-10-14 06:00:00,12.3,11.5,6,190.82
2025-10-14 07:00:00,12.2,11.7,7,156.45
2025-10-14 08:00:00,12.7,9.1,8,134.73
2025-10-14 09:00:00,13.5,15.0,9,119.85
2025-10-14 10:00:00,13.6,12.6,10,107.65
2025-10-14 11:00:00,14.1,13.5,11,103.0
2025-10-14 12:00:00,14.1,15.0,12,105.27
2025-10-14 13:00:00,14.3,13.1,13,122.28
2025-10-14 14:00:00,14.2,11.8,14,146.6
2025-10-14 15:00:00,13.9,8.9,15,219.2
2025-10-14 16:00:00,13.6,7.3,16,404.96
2025-10-14 17:00:00,13.4,6.0,17,407.21
2025-10-14 18:00:00,13.0,6.0,18,225.48
2025-10-14 19:00:00,12.9,4.5,19,163.04
2025-10-14 20:00:00,12.7,3.3,20,129.86
2025-10-14 21:00:00,12.5,3.7,21,115.36
2025-10-14 22:00:00,12.2,3.4,22,115.46
2025-10-14 23:00:00,12.1,2.9,23,111.87
2025-10-15 00:00:00,11.8,3.7,0,107.68
2025-10-15 01:00:00,11.2,3.6,1,103.62
2025-10-15 02:00:00,10.6,3.5,2,106.48
2025-10-15 03:00:00,10.1,3.2,3,114.4
2025-10-15 04:00:00,9.8,4.2,4,151.96
2025-10-15 05:00:00,9.9,5.6,5,278.74
2025-10-15 06:00:00,10.7,4.7,6,276.2
2025-10-15 07:00:00,11.3,4.3,7,181.05
2025-10-15 08:00:00,12.0,6.5,8,142.36
2025-10-15 09:00:00,12.8,7.8,9,126.1
2025-10-15 10:00:00,14.0,7.4,10,119.43
2025-10-15 11:00:00,14.2,11.6,11,112.88
2025-10-15 12:00:00,13.5,11.3,12,115.39
2025-10-15 13:00:00,13.2,11.8,13,122.64
2025-10-15 14:00:00,13.3,10.2,14,135.69
2025-10-15 15:00:00,13.3,10.1,15,170.0
2025-10-15 16:00:00,12.9,11.8,16,221.88
2025-10-15 17:00:00,12.4,10.5,17,220.0
2025-10-15 18:00:00,12.1,10.1,18,152.85
2025-10-15 19:00:00,11.9,10.5,19,124.34
2025-10-15 20:00:00,11.8,11.2,20,98.21
2025-10-15 21:00:00,11.6,11.0,21,88.17
2025-10-15 22:00:00,10.7,11.1,22,88.16
2025-10-15 23:00:00,10.5,11.7,23,85.81
2025-10-16 00:00:00,10.6,12.8,0,88.0
2025-10-16 01:00:00,10.5,13.5,1,86.66
2025-10-16 02:00:00,10.4,12.3,2,88.34
2025-10-16 03:00:00,10.3,11.5,3,85.05
2025-10-16 04:00:00,10.4,11.0,4,96.19
2025-10-16 05:00:00,10.5,10.4,5,116.12
2025-10-16 06:00:00,10.8,11.2,6,132.77
2025-10-16 07:00:00,11.2,11.6,7,119.93
2025-10-16 08:00:00,12.5,13.2,8,92.24
2025-10-16 09:00:00,13.2,12.2,9,88.31
2025-10-16 10:00:00,14.0,14.8,10,83.4
2025-10-16 11:00:00,14.6,15.0,11,81.48
2025-10-16 12:00:00,14.8,15.2,12,82.98
2025-10-16 13:00:00,14.9,16.7,13,83.03
2025-10-16 14:00:00,14.6,14.5,14,89.03
2025-10-16 15:00:00,14.2,16.1,15,120.92
2025-10-16 16:00:00,13.4,15.3,16,130.0
2025-10-16 17:00:00,12.5,13.3,17,140.59
2025-10-16 18:00:00,11.9,12.1,18,125.59
2025-10-16 19:00:00,11.3,10.7,19,102.23
2025-10-16 20:00:00,10.9,11.0,20,99.86
2025-10-16 21:00:00,11.3,11.0,21,93.36
2025-10-16 22:00:00,11.2,10.7,22,88.15
2025-10-16 23:00:00,10.8,10.7,23,88.31
2025-10-17 00:00:00,10.8,11.2,0,89.06
2025-10-17 01:00:00,10.5,11.1,1,88.46
2025-10-17 02:00:00,10.3,11.0,2,90.59
2025-10-17 03:00:00,9.9,10.1,3,94.51
2025-10-17 04:00:00,9.6,9.6,4,107.91
2025-10-17 05:00:00,9.8,9.6,5,129.49
2025-10-17 06:00:00,10.2,10.1,6,144.84
2025-10-17 07:00:00,10.4,9.3,7,129.02
2025-10-17 08:00:00,11.0,9.7,8,117.18
2025-10-17 09:00:00,11.4,10.1,9,99.04
2025-10-17 10:00:00,12.4,18.8,10,88.14
2025-10-17 11:00:00,12.5,18.6,11,86.72
2025-10-17 12:00:00,12.1,15.5,12,87.81
2025-10-17 13:00:00,12.2,17.2,13,88.64
2025-10-17 14:00:00,11.8,13.7,14,95.0
2025-10-17 15:00:00,11.3,12.7,15,117.17
2025-10-17 16:00:00,11.0,13.5,16,129.31
2025-10-17 17:00:00,10.3,14.0,17,130.69
2025-10-17 18:00:00,9.6,13.2,18,116.99
2025-10-17 19:00:00,9.6,13.7,19,104.05
2025-10-17 20:00:00,8.7,13.9,20,102.18
2025-10-17 21:00:00,7.3,11.6,21,92.5
2025-10-17 22:00:00,6.5,11.7,22,94.62
2025-10-17 23:00:00,5.9,10.3,23,89.86
2025-10-18 00:00:00,5.6,10.1,0,89.81
2025-10-18 01:00:00,4.9,8.0,1,88.34
2025-10-18 02:00:00,4.7,8.3,2,88.35
2025-10-18 03:00:00,4.5,7.5,3,88.32
2025-10-18 04:00:00,4.4,6.1,4,91.96
2025-10-18 05:00:00,4.1,4.7,5,109.47
2025-10-18 06:00:00,3.5,2.8,6,114.54
2025-10-18 07:00:00,3.8,2.1,7,102.24
2025-10-18 08:00:00,5.0,1.5,8,91.47
2025-10-18 09:00:00,6.6,1.5,9,80.79
2025-10-18 10:00:00,7.9,1.2,10,73.94
2025-10-18 11:00:00,8.9,1.7,11,67.53
2025-10-18 12:00:00,9.7,2.0,12,72.3
2025-10-18 13:00:00,10.2,2.5,13,83.5
2025-10-18 14:00:00,10.2,3.1,14,96.55
2025-10-18 15:00:00,10.0,2.2,15,120.64
2025-10-18 16:00:00,8.9,0.6,16,133.24
2025-10-18 17:00:00,7.8,1.8,17,124.82
2025-10-18 18:00:00,7.7,6.7,18,113.0
2025-10-18 19:00:00,6.5,8.0,19,92.55
2025-10-18 20:00:00,5.7,8.2,20,95.58
2025-10-18 21:00:00,5.1,8.1,21,94.35
2025-10-18 22:00:00,4.7,8.6,22,92.34
2025-10-18 23:00:00,4.3,7.8,23,87.59
2025-10-19 00:00:00,3.4,10.2,0,82.29
2025-10-19 01:00:00,2.9,10.0,1,82.14
2025-10-19 02:00:00,2.8,10.3,2,83.21
2025-10-19 03:00:00,2.7,10.5,3,83.5
2025-10-19 04:00:00,2.8,10.9,4,85.25
2025-10-19 05:00:00,2.8,11.4,5,85.26
2025-10-19 06:00:00,3.0,13.8,6,87.16
2025-10-19 07:00:00,3.2,14.1,7,78.43
2025-10-19 08:00:00,4.0,12.5,8,69.64
2025-10-19 09:00:00,5.4,14.1,9,60.3
2025-10-19 10:00:00,6.9,15.1,10,34.57
2025-10-19 11:00:00,8.3,14.0,11,20.3
2025-10-19 12:00:00,9.7,16.2,12,36.22
2025-10-19 13:00:00,10.3,16.5,13,66.77
2025-10-19 14:00:00,10.4,16.1,14,89.93
2025-10-19 15:00:00,9.9,16.0,15,106.07
2025-10-19 16:00:00,8.9,16.7,16,107.69
2025-10-19 17:00:00,8.1,16.6,17,85.62
2025-10-19 18:00:00,7.8,17.8,18,75.5
2025-10-19 19:00:00,7.0,17.0,19,73.15
2025-10-19 20:00:00,6.4,15.9,20,74.74
2025-10-19 21:00:00,6.0,15.3,21,60.86
2025-10-19 22:00:00,5.6,14.7,22,70.04
2025-10-19 23:00:00,5.3,14.1,23,63.98
2025-10-20 00:00:00,4.7,14.5,0,60.98
2025-10-20 01:00:00,4.2,13.8,1,60.0
2025-10-20 02:00:00,4.1,14.1,2,60.6
2025-10-20 03:00:00,4.0,14.2,3,74.81
2025-10-20 04:00:00,4.2,14.8,4,76.25
2025-10-20 05:00:00,4.4,15.9,5,91.87
2025-10-20 06:00:00,4.6,17.2,6,125.1
2025-10-20 07:00:00,5.2,16.8,7,92.19
2025-10-20 08:00:00,6.2,18.8,8,73.15
2025-10-20 09:00:00,7.5,14.0,9,69.94
2025-10-20 10:00:00,9.5,13.8,10,60.29
2025-10-20 11:00:00,11.4,13.0,11,65.27
2025-10-20 12:00:00,10.0,15.6,12,76.09
2025-10-20 13:00:00,10.7,17.0,13,97.14
2025-10-20 14:00:00,11.5,16.9,14,119.51
2025-10-20 15:00:00,12.2,15.0,15,131.12
2025-10-20 16:00:00,11.7,15.9,16,125.09
2025-10-20 17:00:00,11.1,16.4,17,103.0
2025-10-20 18:00:00,10.7,17.8,18,82.29
2025-10-20 19:00:00,10.5,17.3,19,76.25
2025-10-20 20:00:00,10.3,16.8,20,68.38
2025-10-20 21:00:00,10.7,15.9,21,51.0
2025-10-20 22:00:00,10.8,15.0,22,61.48
2025-10-20 23:00:00,10.7,14.5,23,43.83
2025-10-21 00:00:00,10.7,15.4,0,33.07
2025-10-21 01:00:00,10.8,16.5,1,22.28
2025-10-21 02:00:00,10.7,17.0,2,25.91
2025-10-21 03:00:00,10.7,17.7,3,47.46
2025-10-21 04:00:00,10.7,18.7,4,75.1
2025-10-21 05:00:00,10.6,17.5,5,88.12
2025-10-21 06:00:00,10.6,17.8,6,91.58
2025-10-21 07:00:00,11.1,18.6,7,84.72
2025-10-21 08:00:00,12.3,17.3,8,74.27
2025-10-21 09:00:00,13.7,21.6,9,65.11
2025-10-21 10:00:00,14.3,20.7,10,47.46
2025-10-21 11:00:00,14.2,19.7,11,31.58
2025-10-21 12:00:00,14.4,18.2,12,33.06
2025-10-21 13:00:00,13.6,21.7,13,60.23
2025-10-21 14:00:00,13.4,22.0,14,68.2
2025-10-21 15:00:00,13.1,20.5,15,100.0
2025-10-21 16:00:00,13.2,17.9,16,121.8
2025-10-21 17:00:00,12.6,17.0,17,115.38
2025-10-21 18:00:00,12.7,15.0,18,99.67
2025-10-21 19:00:00,12.3,15.0,19,81.06
2025-10-21 20:00:00,12.2,15.5,20,81.68
2025-10-21 21:00:00,12.0,15.7,21,74.33
2025-10-21 22:00:00,11.8,15.5,22,87.84
2025-10-21 23:00:00,11.4,13.8,23,87.49
2025-10-22 00:00:00,11.9,12.2,0,85.41
2025-10-22 01:00:00,11.5,12.4,1,89.35
2025-10-22 02:00:00,11.3,12.6,2,89.5
2025-10-22 03:00:00,11.1,12.5,3,90.18
2025-10-22 04:00:00,10.6,11.3,4,99.39
2025-10-22 05:00:00,10.3,11.6,5,100.18
2025-10-22 06:00:00,10.7,12.1,6,113.76
2025-10-22 07:00:00,11.3,13.7,7,125.72
2025-10-22 08:00:00,12.2,13.4,8,105.73
2025-10-22 09:00:00,13.3,16.7,9,91.21
2025-10-22 10:00:00,13.9,13.0,10,87.1
2025-10-22 11:00:00,14.4,15.8,11,86.0
2025-10-22 12:00:00,13.5,12.3,12,93.46
2025-10-22 13:00:00,13.9,12.5,13,110.66
2025-10-22 14:00:00,14.0,11.2,14,135.0
2025-10-22 15:00:00,13.6,8.2,15,198.05
2025-10-22 16:00:00,12.5,6.6,16,296.48
2025-10-22 17:00:00,11.7,6.4,17,279.76
2025-10-22 18:00:00,11.4,6.3,18,185.31
2025-10-22 19:00:00,11.1,6.0,19,133.95
2025-10-22 20:00:00,10.8,6.8,20,122.07
2025-10-22 21:00:00,10.4,7.3,21,108.09
2025-10-22 22:00:00,10.2,7.0,22,101.38
2025-10-22 23:00:00,10.0,7.2,23,98.74
2025-10-23 00:00:00,9.3,8.9,0,95.07
2025-10-23 01:00:00,8.9,9.3,1,79.92
2025-10-23 02:00:00,9.2,10.5,2,71.0
2025-10-23 03:00:00,10.1,13.5,3,67.52
2025-10-23 04:00:00,10.3,15.4,4,72.25
2025-10-23 05:00:00,10.8,17.7,5,82.28
2025-10-23 06:00:00,11.3,19.2,6,90.0
2025-10-23 07:00:00,11.5,21.9,7,83.02
2025-10-23 08:00:00,11.8,21.8,8,79.7
2025-10-23 09:00:00,12.8,21.1,9,69.6
2025-10-23 10:00:00,13.9,19.8,10,66.1
2025-10-23 11:00:00,15.0,19.0,11,64.11
2025-10-23 12:00:00,14.6,17.8,12,63.54
2025-10-23 13:00:00,14.7,15.2,13,75.61
2025-10-23 14:00:00,14.5,14.6,14,85.5
2025-10-23 15:00:00,14.2,11.5,15,98.12
2025-10-23 16:00:00,13.1,13.1,16,114.93
2025-10-23 17:00:00,12.8,15.5,17,107.91
2025-10-23 18:00:00,12.4,19.4,18,87.71
2025-10-23 19:00:00,11.6,18.0,19,82.81
2025-10-23 20:00:00,11.5,20.8,20,77.66
2025-10-23 21:00:00,11.3,20.2,21,60.08
2025-10-23 22:00:00,11.2,19.1,22,14.34
2025-10-23 23:00:00,10.5,24.6,23,9.84
2025-10-24 00:00:00,10.9,24.1,0,6.52
2025-10-24 01:00:00,10.3,23.9,1,1.03
2025-10-24 02:00:00,10.6,24.4,2,2.19
2025-10-24 03:00:00,10.4,27.1,3,7.53
2025-10-24 04:00:00,10.1,27.8,4,23.28
2025-10-24 05:00:00,10.0,25.8,5,64.99
2025-10-24 06:00:00,9.9,28.4,6,84.87
2025-10-24 07:00:00,9.8,27.0,7,76.55
2025-10-24 08:00:00,9.7,26.4,8,58.3
2025-10-24 09:00:00,10.4,26.2,9,33.0
2025-10-24 10:00:00,10.9,37.8,10,1.25
2025-10-24 11:00:00,11.2,36.5,11,-0.01
2025-10-24 12:00:00,11.0,28.5,12,-0.01
2025-10-24 13:00:00,10.7,27.5,13,1.81
2025-10-24 14:00:00,10.9,28.0,14,37.32
2025-10-24 15:00:00,11.0,27.5,15,66.26
2025-10-24 16:00:00,10.3,26.6,16,74.61
2025-10-24 17:00:00,9.7,26.0,17,74.61
2025-10-24 18:00:00,9.3,25.3,18,57.05
2025-10-24 19:00:00,8.9,24.6,19,41.51
2025-10-24 20:00:00,8.5,23.4,20,28.92
2025-10-24 21:00:00,8.1,22.5,21,9.97
2025-10-24 22:00:00,8.0,22.0,22,3.52
2025-10-24 23:00:00,8.0,20.9,23,1.32
2025-10-25 00:00:00,8.2,20.4,0,0.92
2025-10-25 01:00:00,7.9,20.1,1,0.0
2025-10-25 02:00:00,7.8,19.6,2,-0.01
2025-10-25 03:00:00,7.8,20.1,3,0.16
2025-10-25 04:00:00,7.9,20.9,4,0.52
2025-10-25 05:00:00,8.2,21.7,5,0.99
2025-10-25 06:00:00,8.6,21.4,6,4.0
2025-10-25 07:00:00,8.3,24.1,7,7.58
2025-10-25 08:00:00,8.8,23.3,8,6.73
2025-10-25 09:00:00,9.2,23.5,9,4.77
2025-10-25 10:00:00,9.4,23.9,10,6.1
2025-10-25 11:00:00,9.4,23.8,11,4.37
2025-10-25 12:00:00,9.5,25.0,12,4.03
2025-10-25 13:00:00,9.6,22.5,13,3.95
2025-10-25 14:00:00,10.0,23.9,14,5.56
2025-10-25 15:00:00,10.7,21.2,15,25.31
2025-10-25 16:00:00,9.9,24.5,16,55.25
2025-10-25 17:00:00,9.9,23.1,17,61.27
2025-10-25 18:00:00,9.4,21.3,18,34.0
2025-10-25 19:00:00,9.2,21.0,19,14.11
2025-10-25 20:00:00,8.9,23.8,20,16.68
2025-10-25 21:00:00,8.1,22.5,21,8.17
2025-10-25 22:00:00,7.6,22.3,22,5.57
2025-10-25 23:00:00,7.3,21.9,23,3.7
2025-10-26 00:00:00,6.9,21.6,0,3.19
2025-10-26 01:00:00,6.7,21.7,1,2.02
2025-10-26 02:00:00,6.4,22.5,2,0.34
2025-10-26 03:00:00,6.1,23.7,3,0.1
2025-10-26 04:00:00,5.9,25.0,4,0.11
2025-10-26 05:00:00,5.9,26.4,5,0.11
2025-10-26 06:00:00,6.0,27.3,6,0.1
2025-10-26 07:00:00,5.0,30.8,7,-0.01
2025-10-26 08:00:00,4.8,28.8,8,-0.31
2025-10-26 09:00:00,6.2,23.9,9,-0.07
2025-10-26 10:00:00,9.2,23.8,10,-0.08
2025-10-26 11:00:00,10.5,30.7,11,-0.07
2025-10-26 12:00:00,9.9,32.5,12,-0.54
2025-10-26 13:00:00,9.8,32.6,13,-0.73
2025-10-26 14:00:00,10.1,30.8,14,-0.01
2025-10-26 15:00:00,9.3,29.3,15,3.04
2025-10-26 16:00:00,8.9,28.3,16,30.0
2025-10-26 17:00:00,8.6,26.9,17,42.02
2025-10-26 18:00:00,8.3,26.8,18,34.73
2025-10-26 19:00:00,7.8,25.4,19,16.64
2025-10-26 20:00:00,7.4,24.8,20,3.07
2025-10-26 21:00:00,7.4,23.2,21,14.91
2025-10-26 22:00:00,7.3,23.2,22,5.06
2025-10-26 23:00:00,7.0,22.1,23,1.34
2025-10-27 00:00:00,6.4,20.4,0,1.83
2025-10-27 01:00:00,6.3,20.8,1,1.25
2025-10-27 02:00:00,6.4,20.2,2,0.0
2025-10-27 03:00:00,6.4,20.4,3,1.31
2025-10-27 04:00:00,6.3,22.3,4,10.78
2025-10-27 05:00:00,6.6,21.5,5,55.0
2025-10-27 06:00:00,7.1,20.3,6,86.07
2025-10-27 07:00:00,8.0,23.0,7,100.15
